"tabName","tabSchema","type","remarks","colCount","qualifiedName"
"FORSLAG_HODE","DBM","T","INNKJØPSFORSLAG HODE BUTIKKSYSTEM","9","DBM.FORSLAG_HODE"
"FORSLAG_LINJE","DBM","T","INNKJØPSFORSLAG LINJE BUTIKKSYSTEM","40","DBM.FORSLAG_LINJE"
"FORSLAG_LOGG","DBM","T",,"12","DBM.FORSLAG_LOGG"
"FORVENTET_PROD","DBM","T",,"6","DBM.FORVENTET_PROD"
"FOT_ORDRE","DBM","T",,"4","DBM.FOT_ORDRE"
"FOTBOL_ORDRELINJER","DBM","T",,"49","DBM.FOTBOL_ORDRELINJER"
"FOTBOL_VAREAVD","DBM","T",,"13","DBM.FOTBOL_VAREAVD"
"FRA_TIL_KOMMUNE","DBM","T",,"3","DBM.FRA_TIL_KOMMUNE"
"FRAKOBLEDE_TURER","DBM","T",,"3","DBM.FRAKOBLEDE_TURER"
"FRAKT_SPORING","DBM","T",,"2","DBM.FRAKT_SPORING"
"FRAKT_TABNR_AVD","DBM","T",,"28","DBM.FRAKT_TABNR_AVD"
"FRAKTAVREGN","DBM","T",,"16","DBM.FRAKTAVREGN"
"FRAKTHODE","DBM","T",,"5","DBM.FRAKTHODE"
"FRAKTKNYTNING","DBM","T",,"7","DBM.FRAKTKNYTNING"
"FRAKTKODE_TABNR","DBM","T",,"14","DBM.FRAKTKODE_TABNR"
"FRAKTKODER","DBM","T",,"14","DBM.FRAKTKODER"
"FRAKTLINJER","DBM","T",,"4","DBM.FRAKTLINJER"
"FRAKTPRIS_DIV_TILLEGG","DBM","T",,"7","DBM.FRAKTPRIS_DIV_TILLEGG"
"FRAKTPRIS_HODE","DBM","T",,"11","DBM.FRAKTPRIS_HODE"
"FRAKTPRIS_INNFRAKT","DBM","T",,"13","DBM.FRAKTPRIS_INNFRAKT"
"FRAKTPRIS_KOMMUNE","DBM","T",,"16","DBM.FRAKTPRIS_KOMMUNE"
"FRAKTPRIS_KORNFR","DBM","T",,"16","DBM.FRAKTPRIS_KORNFR"
"FRAKTPRIS_KORNFR_PR_27102017","DBM","T",,"16","DBM.FRAKTPRIS_KORNFR_PR_27102017"
"FRAKTPRIS_LOGG","DBM","T",,"76","DBM.FRAKTPRIS_LOGG"
"FRAKTPRIS_MELLOMFR","DBM","T",,"18","DBM.FRAKTPRIS_MELLOMFR"
"FRAKTPRIS_PLVERN","DBM","T",,"13","DBM.FRAKTPRIS_PLVERN"
"FRAKTPRIS_PRODK","DBM","T",,"11","DBM.FRAKTPRIS_PRODK"
"FRAKTPRIS_REF","DBM","T",,"11","DBM.FRAKTPRIS_REF"
"FRAKTPRIS_S_LAG","DBM","T","Prisrater for frakttype samarbeidende lag","14","DBM.FRAKTPRIS_S_LAG"
"FRAKTPRIS_SAAKAVL","DBM","T",,"12","DBM.FRAKTPRIS_SAAKAVL"
"FRAKTPRIS_VARERUTE","DBM","T",,"18","DBM.FRAKTPRIS_VARERUTE"
"FRAKTPRIS_VENTETID","DBM","T",,"6","DBM.FRAKTPRIS_VENTETID"
"FRAKTSONE","DBM","T",,"2","DBM.FRAKTSONE"
"FRAVR_ANNULLERES","DBM","T",,"1","DBM.FRAVR_ANNULLERES"
"FRAVR_AVD_FERDIG","DBM","T",,"4","DBM.FRAVR_AVD_FERDIG"
"FRAVR_AVSTIKKER","DBM","T",,"2","DBM.FRAVR_AVSTIKKER"
"FRAVR_BAAT_IKKE","DBM","T",,"6","DBM.FRAVR_BAAT_IKKE"
"FRAVR_BAAT_TILL","DBM","T",,"7","DBM.FRAVR_BAAT_TILL"
"FRAVR_BRUK_AVDNR","DBM","T",,"7","DBM.FRAVR_BRUK_AVDNR"
"FRAVR_BUNKERS","DBM","T",,"4","DBM.FRAVR_BUNKERS"
"FRAVR_BUTIKK_RAT","DBM","T",,"12","DBM.FRAVR_BUTIKK_RAT"
"FRAVR_DI_TILLEGG","DBM","T",,"10","DBM.FRAVR_DI_TILLEGG"
"FRAVR_DIV_SATSER","DBM","T",,"22","DBM.FRAVR_DIV_SATSER"
"FRAVR_EL_TILLEGG","DBM","T",,"6","DBM.FRAVR_EL_TILLEGG"
"FRAVR_FERJE","DBM","T",,"4","DBM.FRAVR_FERJE"
"FRAVR_FERJE_RATE","DBM","T",,"7","DBM.FRAVR_FERJE_RATE"
"FRAVR_FERJER","DBM","T",,"5","DBM.FRAVR_FERJER"
"FRAVR_FRATR_KM","DBM","T",,"9","DBM.FRAVR_FRATR_KM"
"FRAVR_H_BILEIER","DBM","T",,"7","DBM.FRAVR_H_BILEIER"
"FRAVR_KIB_KODER","DBM","T",,"3","DBM.FRAVR_KIB_KODER"
"FRAVR_LOGG","DBM","T",,"18","DBM.FRAVR_LOGG"
"FRAVR_LOSS_KAI","DBM","T",,"5","DBM.FRAVR_LOSS_KAI"
"FRAVR_MFR_AVD","DBM","T",,"4","DBM.FRAVR_MFR_AVD"
"FRAVR_NYE_TURER","DBM","T",,"1","DBM.FRAVR_NYE_TURER"
"FRAVR_OMR_FAKTOR","DBM","T",,"4","DBM.FRAVR_OMR_FAKTOR"
"FRAVR_POSTNR_SONE","DBM","T",,"4","DBM.FRAVR_POSTNR_SONE"
"FRAVR_PROD_KORN","DBM","T",,"6","DBM.FRAVR_PROD_KORN"
"FRAVR_SONE","DBM","T",,"4","DBM.FRAVR_SONE"
"FRAVR_TILGANGER","DBM","T",,"3","DBM.FRAVR_TILGANGER"
"FRAVR_TONN_RATER","DBM","T",,"12","DBM.FRAVR_TONN_RATER"
"FRAVR_TONN_TIKM","DBM","T",,"2","DBM.FRAVR_TONN_TIKM"
"FRAVR_TUR_OK","DBM","T",,"2","DBM.FRAVR_TUR_OK"
"FRAVR_TYPE_TONN","DBM","T",,"5","DBM.FRAVR_TYPE_TONN"
"FX_KONTERING","DBM","T",,"10","DBM.FX_KONTERING"
"FX_SORT","DBM","T",,"2","DBM.FX_SORT"
"FYLKE_REFORM","DBM","T",,"6","DBM.FYLKE_REFORM"
"GEN_PARAM","DBM","T",,"5","DBM.GEN_PARAM"
"GHS_TEST","DBM","T",,"8","DBM.GHS_TEST"
"GJ_AVDKOST","DBM","T",,"3","DBM.GJ_AVDKOST"
"GJ_AVDKOST_OMKJ","DBM","T",,"3","DBM.GJ_AVDKOST_OMKJ"
"GJ_AVDKOST_PO","DBM","T",,"3","DBM.GJ_AVDKOST_PO"
"GMAAVDP_LOGG","DBM","T",,"10","DBM.GMAAVDP_LOGG"
"GMAINNK_TRIGG","DBM","T","ORDRE SOM SKAL GJENNOM GMAINNK","10","DBM.GMAINNK_TRIGG"
"GMAOPNO_LOGG","DBM","T",,"10","DBM.GMAOPNO_LOGG"
"GODKJENTE_ORDRER","DBM","T",,"7","DBM.GODKJENTE_ORDRER"
"GODKJENTE_VARER","DBM","T",,"8","DBM.GODKJENTE_VARER"
"GROSSIST","DBM","T",,"21","DBM.GROSSIST"
"GROSSIST_9207","DBM","T",,"18","DBM.GROSSIST_9207"
"GROSSIST_KLONE","DBM","T",,"14","DBM.GROSSIST_KLONE"
"GROSSIST_VAREGR","DBM","T",,"10","DBM.GROSSIST_VAREGR"
"GRUNNLAG_ISYS","DBM","T",,"19","DBM.GRUNNLAG_ISYS"
"GYLDIGE_KOMMUNER","DBM","T",,"2","DBM.GYLDIGE_KOMMUNER"
"H_BESTHODE","DBM","T",,"54","DBM.H_BESTHODE"
"H_BESTLIN","DBM","T",,"43","DBM.H_BESTLIN"
"H_BYTT_VAREGR","DBM","T",,"7","DBM.H_BYTT_VAREGR"
"H_EDI_ORDBEK_HODE","DBM","T",,"32","DBM.H_EDI_ORDBEK_HODE"
"H_EDI_ORDBEK_LIN","DBM","T",,"20","DBM.H_EDI_ORDBEK_LIN"
"H_EDI_PAKK_HODE","DBM","T",,"15","DBM.H_EDI_PAKK_HODE"
"H_EDI_PAKK_LINJER","DBM","T",,"12","DBM.H_EDI_PAKK_LINJER"
"H_FAKT_ORDRE_TIL_HIST","DBM","T",,"3","DBM.H_FAKT_ORDRE_TIL_HIST"
"H_FAKT_ORDREHODE","DBM","T","HISTORIKK FAKTURA ORDRE HODE","122","DBM.H_FAKT_ORDREHODE"
"H_FAKT_ORDRELINJER","DBM","T",,"69","DBM.H_FAKT_ORDRELINJER"
"H_FKM_SLUTTBEH","DBM","T",,"9","DBM.H_FKM_SLUTTBEH"
"H_FKNRSALG","DBM","T",,"4","DBM.H_FKNRSALG"
"H_FKT_BEHOLDNING","DBM","T",,"22","DBM.H_FKT_BEHOLDNING"
"H_FKT_SALG","DBM","T",,"9","DBM.H_FKT_SALG"
"H_FLYTT_BEHOLD","DBM","T",,"11","DBM.H_FLYTT_BEHOLD"
"H_HTB_VM_INN","DBM","T",,"16","DBM.H_HTB_VM_INN"
"H_HTB_VM_MSG","DBM","T",,"4","DBM.H_HTB_VM_MSG"
"H_IAVTALE","DBM","T","INNKJØP - AVTALELINJER HISTORIKK","46","DBM.H_IAVTALE"
"H_INNGANG_FAKO","DBM","T",,"22","DBM.H_INNGANG_FAKO"
"H_INNKJOP_ANMOD","DBM","T",,"7","DBM.H_INNKJOP_ANMOD"
"H_KAMPANJE","DBM","T",,"36","DBM.H_KAMPANJE"
"H_KASS_TRANSER","DBM","T",,"14","DBM.H_KASS_TRANSER"
"H_KD_KONT_ORDRE","DBM","T",,"7","DBM.H_KD_KONT_ORDRE"
"H_KONTR_INNKJOP_SALG","DBM","T",,"5","DBM.H_KONTR_INNKJOP_SALG"
"H_KONTR_ORDREHODE","DBM","T",,"12","DBM.H_KONTR_ORDREHODE"
"H_KONTR_TILSKUDD","DBM","T",,"14","DBM.H_KONTR_TILSKUDD"
"H_KORR_REVERS","DBM","T",,"8","DBM.H_KORR_REVERS"
"H_KUNDER_WEB_ENDR","DBM","T",,"8","DBM.H_KUNDER_WEB_ENDR"
"H_LEV_FAKT_AVVIK","DBM","T",,"21","DBM.H_LEV_FAKT_AVVIK"
"H_LEV_FAKT_LINJER","DBM","T",,"23","DBM.H_LEV_FAKT_LINJER"
"H_LEV_FAKT_OMKOST","DBM","T",,"5","DBM.H_LEV_FAKT_OMKOST"
"H_LEV_FAKT_SCANNET","DBM","T",,"24","DBM.H_LEV_FAKT_SCANNET"
"H_LEV_FAKTURA","DBM","T",,"45","DBM.H_LEV_FAKTURA"
"H_LEV_REKL_SVAR","DBM","T","HISTORIKK REKLAMASJONER - SVAR FRA LEVERANDØR","13","DBM.H_LEV_REKL_SVAR"
"H_LEV_SAML_REF","DBM","T",,"9","DBM.H_LEV_SAML_REF"
"H_OIN_HODE","DBM","T",,"36","DBM.H_OIN_HODE"
"H_OIN_LINJER","DBM","T",,"25","DBM.H_OIN_LINJER"
"H_ORDREHODE","DBM","T","SALGSORDRE-HISTORIKK HODE","85","DBM.H_ORDREHODE"
"H_ORDRELINJER","DBM","T",,"51","DBM.H_ORDRELINJER"
"H_ORDREMERKNAD","DBM","T","ORDREMERKNADER","8","DBM.H_ORDREMERKNAD"
"H_PAKK_HODE","DBM","T",,"13","DBM.H_PAKK_HODE"
"H_PAKK_LINJER","DBM","T",,"18","DBM.H_PAKK_LINJER"
"H_PLUKK_AVVIK","DBM","T",,"5","DBM.H_PLUKK_AVVIK"
"H_SAML_INNKJ_LIN","DBM","T",,"16","DBM.H_SAML_INNKJ_LIN"
"H_SERVICEAVTALE","DBM","T",,"17","DBM.H_SERVICEAVTALE"
"H_SESONG_INNKJOP","DBM","T",,"20","DBM.H_SESONG_INNKJOP"
"H_SHOPPA_PRIS","DBM","T",,"8","DBM.H_SHOPPA_PRIS"
"H_SPIDER_L_ORDRE","DBM","T",,"6","DBM.H_SPIDER_L_ORDRE"
"H_SPIDER_TIL_OPT","DBM","T","HISTORIKK. OVF. AV LASS FRA SPIDER TIL OPTIMA","22","DBM.H_SPIDER_TIL_OPT"
"H_SPIDER5_TIL_OPT","DBM","T","HISTORIKK. OVF. AV LASS FRA SPIDER5 TIL OPTIMA","27","DBM.H_SPIDER5_TIL_OPT"
"H_TURHODE","DBM","T",,"39","DBM.H_TURHODE"
"H_TURLASS","DBM","T",,"37","DBM.H_TURLASS"
"H_TURLINJE","DBM","T",,"34","DBM.H_TURLINJE"
"H_TURSTED","DBM","T",,"37","DBM.H_TURSTED"
"H_VARER_VENTEREG","DBM","T",,"17","DBM.H_VARER_VENTEREG"
"H_VERKSTED_TIMER","DBM","T",,"15","DBM.H_VERKSTED_TIMER"
"H_VERKSTEDHODE","DBM","T",,"29","DBM.H_VERKSTEDHODE"
"H_VERKSTEDTEKST","DBM","T",,"10","DBM.H_VERKSTEDTEKST"
"H_VIHODE","DBM","T",,"15","DBM.H_VIHODE"
"H_VILIN","DBM","T",,"35","DBM.H_VILIN"
"H_XE_KUNDE","DBM","T",,"17","DBM.H_XE_KUNDE"
"H_XE_ORDREHODE","DBM","T",,"43","DBM.H_XE_ORDREHODE"
"H_XE_ORDRELINJE","DBM","T",,"25","DBM.H_XE_ORDRELINJE"
"H_XE_VARE","DBM","T",,"25","DBM.H_XE_VARE"
"H_XE_VAREMOT_HODE","DBM","T",,"16","DBM.H_XE_VAREMOT_HODE"
"H_XE_VAREMOT_LINJE","DBM","T",,"22","DBM.H_XE_VAREMOT_LINJE"
"H_XI_LAGERJUSTERING","DBM","T",,"12","DBM.H_XI_LAGERJUSTERING"
"H_XI_LAGERTELLING","DBM","T",,"14","DBM.H_XI_LAGERTELLING"
"H_XI_ORDREMOT_HODE","DBM","T",,"14","DBM.H_XI_ORDREMOT_HODE"
"H_XI_ORDREMOT_LINJE","DBM","T",,"17","DBM.H_XI_ORDREMOT_LINJE"
"H_XI_VAREMOT_HODE","DBM","T",,"16","DBM.H_XI_VAREMOT_HODE"
"H_XI_VAREMOT_LINJE","DBM","T",,"22","DBM.H_XI_VAREMOT_LINJE"
"HA_LEV_FAKT_AVVIK","DBM","T",,"19","DBM.HA_LEV_FAKT_AVVIK"
"HA_LEV_FAKT_LINJER","DBM","T",,"21","DBM.HA_LEV_FAKT_LINJER"
"HA_LEV_FAKT_OMKOST","DBM","T",,"5","DBM.HA_LEV_FAKT_OMKOST"
"HA_LEV_FAKTURA","DBM","T",,"42","DBM.HA_LEV_FAKTURA"
"HANDLE_POSE","DBM","T",,"3","DBM.HANDLE_POSE"
"HENTEDAG","DBM","T","HENTEDAGER HOS LEVERANDR","6","DBM.HENTEDAG"
"HIST_PARTI","DBM","T",,"26","DBM.HIST_PARTI"
"HIST_PARTI_HODE","DBM","T",,"36","DBM.HIST_PARTI_HODE"
"HIST_SALG","DBM","T",,"7","DBM.HIST_SALG"
"HJELP","DBM","T",,"10","DBM.HJELP"
"HJELPEKORR","DBM","T","MIDLERTIDIG TABELL FOR BEH.KORR. LIGGER PR. BRUKER","19","DBM.HJELPEKORR"
"HJELPELOKAL","DBM","T",,"4","DBM.HJELPELOKAL"
"HJELPETEKST","DBM","T",,"6","DBM.HJELPETEKST"
"HOLD_TILBAKE","DBM","T",,"6","DBM.HOLD_TILBAKE"
"HOVEDBOK2003","DBM","V",,"11","DBM.HOVEDBOK2003"
"HOVEDBOK2004","DBM","V",,"11","DBM.HOVEDBOK2004"
"HOVEDBOK2005","DBM","V",,"11","DBM.HOVEDBOK2005"
"HOVEDBOK2006","DBM","V",,"11","DBM.HOVEDBOK2006"
"HOVEDBOK2006X","DBM","V",,"11","DBM.HOVEDBOK2006X"
"HOVEDBOK2007","DBM","V",,"11","DBM.HOVEDBOK2007"
"HOVEDBOK2008","DBM","V",,"11","DBM.HOVEDBOK2008"
"HOVEDBOK2009","DBM","V",,"11","DBM.HOVEDBOK2009"
"HOVEDBOK2010","DBM","V",,"11","DBM.HOVEDBOK2010"
"HOVEDBOK2011","DBM","V",,"11","DBM.HOVEDBOK2011"
"HOVEDBOK2012","DBM","V",,"11","DBM.HOVEDBOK2012"
"HOVEDBOK2013","DBM","V",,"11","DBM.HOVEDBOK2013"
"HOVEDBOK2014","DBM","V",,"11","DBM.HOVEDBOK2014"
"HOVEDBOK2015","DBM","V",,"11","DBM.HOVEDBOK2015"
"HOVEDBOK2016","DBM","V",,"11","DBM.HOVEDBOK2016"
"HOVEDBOK2017","DBM","V",,"11","DBM.HOVEDBOK2017"
"HOVEDBOK2018","DBM","V",,"11","DBM.HOVEDBOK2018"
"HOVEDBOK2019","DBM","V",,"11","DBM.HOVEDBOK2019"
"HOVEDBOK2020","DBM","V",,"11","DBM.HOVEDBOK2020"
"HOVEDBOK2021","DBM","V",,"11","DBM.HOVEDBOK2021"
"HOVEDBOK2022","DBM","V",,"11","DBM.HOVEDBOK2022"
"HOVEDLAGER_HODE","DBM","T",,"7","DBM.HOVEDLAGER_HODE"
"HT_LASS","DBM","T","","6","DBM.HT_LASS"
"HT_VARE_KAT","DBM","T",,"6","DBM.HT_VARE_KAT"
"HTB_ETIK_INN","DBM","T",,"5","DBM.HTB_ETIK_INN"
"HTB_ETIK_MSG","DBM","T",,"4","DBM.HTB_ETIK_MSG"
"HTB_PL_INN","DBM","T",,"6","DBM.HTB_PL_INN"
"HTB_PL_MSG","DBM","T",,"4","DBM.HTB_PL_MSG"
"HTB_VM_INN","DBM","T",,"16","DBM.HTB_VM_INN"
"HTB_VM_MSG","DBM","T",,"4","DBM.HTB_VM_MSG"
"HTO_PLS_RETUR","DBM","T",,"13","DBM.HTO_PLS_RETUR"
"HTO_PRINT","DBM","T",,"4","DBM.HTO_PRINT"
"HTO_PRINTER_ALIAS","DBM","T",,"2","DBM.HTO_PRINTER_ALIAS"
"HTSK_KONTROLL","DBM","T",,"8","DBM.HTSK_KONTROLL"
"HTSK_ORDRE","DBM","T",,"22","DBM.HTSK_ORDRE"
"HTSK_PARAM","DBM","T",,"2","DBM.HTSK_PARAM"
"I_AVTALE_DETALJ","DBM","T",,"14","DBM.I_AVTALE_DETALJ"
"I_AVTALE_HODE","DBM","T",,"13","DBM.I_AVTALE_HODE"
"I_AVTALE_LINJE","DBM","T",,"9","DBM.I_AVTALE_LINJE"
"I_KONTRAKT_HODE","DBM","T",,"8","DBM.I_KONTRAKT_HODE"
"I_KONTRAKT_LINJE","DBM","T",,"8","DBM.I_KONTRAKT_LINJE"
"IAVTALE","DBM","T","INNKJøP - AVTALELINJER","48","DBM.IAVTALE"
"IB_IKKE_HISTORIKK","DBM","T",,"2","DBM.IB_IKKE_HISTORIKK"
"IKKE_GODKJ_IMP","DBM","T",,"4","DBM.IKKE_GODKJ_IMP"
"IKKE_GODKJ_SLETT","DBM","T",,"3","DBM.IKKE_GODKJ_SLETT"
"IKKE_INNKJOP","DBM","T",,"2","DBM.IKKE_INNKJOP"
"ILAG_LEVERENDE_AVDELING","DBM","T",,"8","DBM.ILAG_LEVERENDE_AVDELING"
"ILEGG_HODE","DBM","T",,"11","DBM.ILEGG_HODE"
"ILEGG_LINJER","DBM","T",,"5","DBM.ILEGG_LINJER"
"IMP_FRTYPE_10","DBM","T",,"10","DBM.IMP_FRTYPE_10"
"IMPORT_BYTT_LEVNR","DBM","T",,"3","DBM.IMPORT_BYTT_LEVNR"
"IMPORTMEL","DBM","T","BEHOLDNING IMPORT SOYA/FISKEMEL","5","DBM.IMPORTMEL"
"INN_FKVARE","DBM","T",,"119","DBM.INN_FKVARE"
"INNFRAKT_AVD","DBM","T","Inneholder lovlige avdelinger for uttrekk av data fra vareinnganger til fraktavregning","1","DBM.INNFRAKT_AVD"
"INNFRAKT_ENHET","DBM","T","Inneholder lovlige enheter for valgte leverandører for uttrekk av data fra vareinnganger til fraktavregning","2","DBM.INNFRAKT_ENHET"
"INNFRAKT_FKNR","DBM","T","Inneholder lovlige FKNR for valgte leverandører og varehovedgrupper for uttrekk av data fra vareinnganger til fraktavregning","3","DBM.INNFRAKT_FKNR"
"INNFRAKT_LEV","DBM","T","Inneholder lovlige leverandører for uttrekk av data fra vareinnganger til fraktavregning","1","DBM.INNFRAKT_LEV"
"INNFRAKT_VHGR","DBM","T","Inneholder lovlige varegrupper for valgt leverandører for uttrekk av data fra vareinnganger til fraktavregning","2","DBM.INNFRAKT_VHGR"
"INNG_SALG_LOGG","DBM","T","LOGG FOR OPPDAT. SALGSORDRELINJER TRIGGET FRA VAREINNGANG","7","DBM.INNG_SALG_LOGG"
"INNG_VENT_UTLEV","DBM","T","VAREINNG. PÅ VENT FOR UTLEVERING AV TILH. ORDRELINJER SALG","3","DBM.INNG_VENT_UTLEV"
"INNGANG_FAKO","DBM","T","VAREINNGANGER TIL FAKO","21","DBM.INNGANG_FAKO"
"INNGANG_FAKO_LOGG","DBM","T",,"8","DBM.INNGANG_FAKO_LOGG"
"INNGANG_FAKO_VENT","DBM","T","VAREINNGANGER TIL FAKO - PÅ VENT","5","DBM.INNGANG_FAKO_VENT"
"INNKJOP_ANMOD","DBM","T",,"7","DBM.INNKJOP_ANMOD"
"INNKJOP_SALG","DBM","T",,"31","DBM.INNKJOP_SALG"
"INNKJOP_TIL_FRAVR","DBM","T",,"3","DBM.INNKJOP_TIL_FRAVR"
"INNSETT_FKNR","DBM","T",,"5","DBM.INNSETT_FKNR"
"INNSETT_ORDRER","DBM","T",,"10","DBM.INNSETT_ORDRER"
"INNSETT_ORDRER_NOT","DBM","T",,"11","DBM.INNSETT_ORDRER_NOT"
"INTERN_GODKJENNING","DBM","T","ORDRE TIL INTERN GODKJENNING","9","DBM.INTERN_GODKJENNING"
"IO_OPPRINNELSE","DBM","T",,"11","DBM.IO_OPPRINNELSE"
"ISYS_HODE","DBM","T",,"34","DBM.ISYS_HODE"
"ISYS_LINJER","DBM","T",,"24","DBM.ISYS_LINJER"
"IVRMAIL","DBM","T",,"5","DBM.IVRMAIL"
"JOHN_DEERE_PL","DBM","T",,"6","DBM.JOHN_DEERE_PL"
"K_AGRIKORN_START","DBM","T",,"4","DBM.K_AGRIKORN_START"
"K_ANALYCEN_SORT","DBM","T",,"4","DBM.K_ANALYCEN_SORT"
"K_ANALYSE_INN","DBM","T","KORN ANALYSEDATA INN","25","DBM.K_ANALYSE_INN"
"K_AVDPARAM","DBM","T","KORN AVD.PARAMETRE - ORDRENR ETC.","34","DBM.K_AVDPARAM"
"K_AVR_INN","DBM","T","AVREGNINGSFIL INN","30","DBM.K_AVR_INN"
"K_AVREGNING_INN","DBM","T","AVREGNINGSFIL INN V2","58","DBM.K_AVREGNING_INN"
"K_BASISKVALITET","DBM","T","BASISKVALITET KORN","8","DBM.K_BASISKVALITET"
"K_BASISPRISER","DBM","T","BASISPRISER KORN","7","DBM.K_BASISPRISER"
"K_BIDRAG","DBM","T","BIDRAGSDATA - KORN","18","DBM.K_BIDRAG"
"K_EKVIVKVANT","DBM","T","EKVIVALENSSKVANTUM KORN","5","DBM.K_EKVIVKVANT"
"K_FILER_OVER","DBM","T",,"5","DBM.K_FILER_OVER"
"K_FORHANDSPROVE","DBM","T","FORHÅNDSPRØVER FRA ANALYCEN","20","DBM.K_FORHANDSPROVE"
"K_GJKOST","DBM","T","GJENNOMSNITTLIG KOSTPRIS","7","DBM.K_GJKOST"
"K_GJKOST_NY","DBM","T","GJENNOMSNITTLIG KOSTPRIS ny tab. for å kunne kjøre ny beregningsmåte paralellt","7","DBM.K_GJKOST_NY"
"K_GROV_PLAN","DBM","T",,"19","DBM.K_GROV_PLAN"
"K_HENTEAVTALE_DET","DBM","T",,"17","DBM.K_HENTEAVTALE_DET"
"K_KALKINNT","DBM","T","KALKULERTE KORNINNTEKTER - PR ANLEGG","15","DBM.K_KALKINNT"
"K_KALKKONTO","DBM","T","KALKULERTE KORNINNTEKTER - SUM KONTO","7","DBM.K_KALKKONTO"
"K_KJOPSTATK","DBM","T","KJOP STATKORN","13","DBM.K_KJOPSTATK"
"K_KORNART","DBM","T","KORNARTER","5","DBM.K_KORNART"
"K_KORNB_INNT","DBM","T","KORNBEH.INNT.","14","DBM.K_KORNB_INNT"
"K_KORNINNT","DBM","T","KALKULERTE KORNINNTEKTER - ANLEGG","7","DBM.K_KORNINNT"
"K_KORNSORT","DBM","T","KORNSORTER","7","DBM.K_KORNSORT"
"K_KORRIGERING","DBM","T","KORRIGERING KORNPARTI","37","DBM.K_KORRIGERING"
"K_KVAL_FEIL","DBM","T","Kvalitetsfeil på korn","3","DBM.K_KVAL_FEIL"
"K_LEV_FAKT_LINJER","DBM","T",,"18","DBM.K_LEV_FAKT_LINJER"
"K_LEV_FAKTURA","DBM","T",,"15","DBM.K_LEV_FAKTURA"
"K_LOPENR","DBM","T","LØPENR FOR KORNSYSTEMET","5","DBM.K_LOPENR"
"K_NOKKELTALL","DBM","T","NØKKELTALL KORN","8","DBM.K_NOKKELTALL"
"K_ORDREHODE","DBM","T","ORDREHODE - KORN","40","DBM.K_ORDREHODE"
"K_ORDRELINJER","DBM","T","ORDRELINJER - KORN","36","DBM.K_ORDRELINJER"
"K_ORDREMERKNAD","DBM","T","ORDREMERKNADER - KORN","8","DBM.K_ORDREMERKNAD"
"K_PEILET_BEH","DBM","T","PEILET KORNBEHOLDNING","8","DBM.K_PEILET_BEH"
"K_PKSATSER","DBM","T","PRODUSENTKORN SATSER","7","DBM.K_PKSATSER"
"K_PLANL_KJORT","DBM","T",,"19","DBM.K_PLANL_KJORT"
"K_PRISPARAM","DBM","T","PRISPARAMETRE","6","DBM.K_PRISPARAM"
"K_SLAG","DBM","T",,"3","DBM.K_SLAG"
"K_SORTSATSER","DBM","T","SORTERINGSSATSER","6","DBM.K_SORTSATSER"
"K_TIL_SOFTKORN","DBM","T",,"6","DBM.K_TIL_SOFTKORN"
"K_TRANSPORT_BEHOV","DBM","T","INNMELDT TRANSPORTBEHOV KORN","13","DBM.K_TRANSPORT_BEHOV"
"K_TRANSPORT_PLAN","DBM","T","PLANLAGT TRANSPORT KORN","17","DBM.K_TRANSPORT_PLAN"
"K_TRSATSER","DBM","T","TRANSITT SATSER","7","DBM.K_TRSATSER"
"K_VANNPROSENT","DBM","T","VANNPROSENTER PR. SESONG, AVDELING OG SLAG","7","DBM.K_VANNPROSENT"
"KALKYLE","DBM","T","HEADING I STANDARD KALKYLE","9","DBM.KALKYLE"
"KALKYLEELEMENTER","DBM","T","ELEMENTER FOR STANDARDISERING AV KALKYLER","9","DBM.KALKYLEELEMENTER"
"KALKYLEKOBLING","DBM","T","KOBLING MELLOM VARER OG KALKYLER","10","DBM.KALKYLEKOBLING"
"KALKYLEKURS","DBM","T",,"7","DBM.KALKYLEKURS"
"KALKYLELINJER","DBM","T","LINJER I STANDARD KALKYLE","10","DBM.KALKYLELINJER"
"KAMP_AVD_HODE","DBM","T",,"4","DBM.KAMP_AVD_HODE"
"KAMP_AVD_LINJE","DBM","T",,"4","DBM.KAMP_AVD_LINJE"
"KAMPANJE","DBM","T",,"36","DBM.KAMPANJE"
"KAMPANJE_ETIK","DBM","T",,"7","DBM.KAMPANJE_ETIK"
"KAMPANJE_SME","DBM","T",,"38","DBM.KAMPANJE_SME"
"KASS_AVBRYT","DBM","T",,"10","DBM.KASS_AVBRYT"
"KASS_FEIL","DBM","T",,"13","DBM.KASS_FEIL"
"KASS_MASKIN","DBM","T",,"3","DBM.KASS_MASKIN"
"KASS_OPPGJOR","DBM","T",,"15","DBM.KASS_OPPGJOR"
"KASS_TRANSER","DBM","T",,"13","DBM.KASS_TRANSER"
"KASS_TRANSER_METAINFO","DBM","T",,"8","DBM.KASS_TRANSER_METAINFO"
"KASS_TRANSKODER","DBM","T",,"5","DBM.KASS_TRANSKODER"
"KASSE","DBM","T",,"7","DBM.KASSE"
"KASSTR_TIL_HIST","DBM","T",,"7","DBM.KASSTR_TIL_HIST"
"KD_ANA_BEST_LIN","DBM","T",,"4","DBM.KD_ANA_BEST_LIN"
"KD_ANALYCEN","DBM","T",,"5","DBM.KD_ANALYCEN"
